First_Derivative,Second_Derivative,Label
222.85638562305485,-3622.696685955266,0.0
-198.4234486482436,898.6375599618884,0.0
335.89555105313093,4164.252566725694,0.0
325.39578143455884,-2928.8745053454772,0.0
-32.52609576485182,-2416.6757459196706,0.0
21.40335823179042,-1192.049667014202,0.0
-182.47342215548278,378.66939516395655,0.0
69.03599046347756,1740.1282709513448,0.0
36.416435395055785,699.2985028185257,0.0
157.00039643428997,2980.129692451648,0.0
411.28544634804825,-1878.9279172207684,0.0
-79.34899861533444,-5338.951093870857,0.0
-260.29851899245796,1428.8879347603956,0.0
100.39009402309841,3146.673862634835,0.0
135.51999912950967,1431.9236416742706,0.0
280.51104670320973,-203.2528239408441,0.0
109.95292891877688,-1491.419995873459,0.0
92.90607763603919,-496.48893674453615,0.0
47.49983597522629,-3174.8017211936976,1.0
-306.45062962751666,1661.2011220721577,0.0
256.4614872759057,3311.8149434913385,0.0
110.140901764707,-5177.815699950641,1.0
-394.8533381338232,-3114.6945784081363,0.0
-281.6549583235727,4444.390830188282,0.0
164.2043428192261,5397.75853510595,0.0
397.3263653897887,-3831.7713697328386,0.0
-317.7922451844241,-5148.996253046171,1.0
-250.36327632927305,5904.154806104258,0.0
424.8884100513364,-96.02691106442148,0.0
-262.442453040014,-4601.987346882224,1.0
-153.99325725119604,4212.433197130093,0.0
267.4373942409734,1926.314856222004,0.0
88.31691695539746,-1481.3461042236163,0.0
81.09961492355399,-1852.7250870644652,0.0
-144.73643730461856,-1145.5027786671544,0.0
-62.992601858360956,182.29361620075235,0.0
-121.80581526449009,-3162.706282265159,0.0
-460.82782995949424,1697.3510627692563,0.0
91.70311884406982,7505.057308176568,0.0
483.22954357958673,-2858.7066160969985,0.0
-267.89214457528703,-5450.465461443719,0.0
-202.38175781438036,2958.932727398243,0.0
104.31051083452795,3568.1528728647445,0.0
246.45439242693405,384.915880721303,0.0
152.72888533401806,-4745.181715991823,0.0
-350.4396223442292,-2963.7457451587707,0.0
-220.07919715249514,1269.931547142093,0.0
-190.69557353288474,1121.9269070874957,0.0
-78.95257736586626,1835.9845166075027,0.0
40.2519928126114,411.49198474962975,0.0
-27.191208144644875,-151.99686882615086,0.0
21.132383344214286,-1657.1878284987135,0.0
-235.6480292710067,-681.915691007366,0.0
-64.645447496129,1320.524903765569,0.0
-69.53986764729976,66.73145457931952,0.0
-56.251331481322026,486.04463481708456,0.0
-8.400558175507882,-2559.6069898601295,0.0
-378.22300377052784,66.33164300896064,0.0
-0.05673425657363396,3708.7787463280256,0.0
88.3024041675514,-3996.66961256634,0.0
-502.7957890580152,-1838.5869268091833,0.0
-142.97251804476878,7829.513672145666,0.0
482.0747868616896,1842.8077342406752,0.0
88.83333740555673,-7027.478482713804,0.0
-401.90818709444636,24.426390672623256,0.0
91.9059207684416,4545.006587949871,0.0
169.80589928072254,-2149.001507051989,0.0
-178.41589493162576,-1165.2843559047817,0.0
23.225367875110578,721.8336354195286,0.0
-87.61680599680528,347.2417421942264,0.0
66.90473149058056,1557.2251164346567,0.0
108.26575599624175,-3288.1954773815733,0.0
-346.7157191723952,-1150.521669031353,0.0
-36.457784473211404,3476.1201381892533,0.0
90.54367979178778,2273.934575763597,0.0
249.57929892869885,471.19241153399423,0.0
149.81473558765316,-4600.685721831018,0.0
-329.1386376149982,-1173.0683582331085,0.0
2.2550584552600412,4553.104242222633,0.0
243.59404860704467,1164.5590561020833,0.0
148.74435476443296,-4747.671327274987,0.0
-353.6131331117652,-3793.152852342286,0.0
-328.39442941427717,5543.405261134883,0.0
343.6890188103302,4716.687087989087,0.0
264.9152604720329,-2640.055551326476,0.0
11.59776254939851,-3183.9860098941663,0.0
-135.59673383493708,-1431.033618149323,0.0
-168.41123452038005,4248.262404595672,0.0
398.79005138233134,2905.439064007619,0.0
197.0624799517476,-3836.43395599574,0.0
-83.79304099560534,-1281.2855690723304,0.0
35.8902144482675,-1007.137797478109,0.0
-210.4803965795765,3345.881087308366,0.0
456.7669088897354,2671.0136587931265,0.0
125.5050644056235,-5677.443561375736,0.0
-257.3958532159295,185.7327217167193,0.0
148.86828979398229,1978.8227141413047,0.0
-8.480742044702268,-958.1388539241858,0.0
28.34448660648519,1761.9198040288757,0.0
213.15026146085202,760.2024372962958,0.0
123.9699677776702,-2264.8786113855563,0.0
-71.74767674940927,1910.8397427630184,0.0
364.33353526730156,4592.797057514812,0.0
505.97794868876105,-1213.5921742465987,0.0
211.6763877570537,-1565.937914274531,0.0
308.9994082497725,1061.76992193516,0.0
345.2358907221767,-433.48832778835595,1.0
254.4711301317668,146.18804755708697,1.0
363.62481149284406,-379.910580614428,1.0
206.68236980824008,-3164.27770572467,1.0
-34.408085172718984,1450.7778033870193,1.0
389.17497798096133,2022.164468602147,1.0
219.9589634323877,-2753.144204947332,1.0
42.8583570185815,1549.9350245822075,1.0
414.92450844822633,-1090.1265050117293,1.0
-94.26810622970311,-1230.6645831196074,1.0
260.11983123664277,5243.00778900801,1.0
565.2471991821851,-1709.7127170353199,1.0
45.055930872695626,-5682.492449707575,1.0
-149.55066004031164,417.5157301124362,1.0
97.57502398498173,3142.9355434266686,1.0
245.79761679393346,-1715.6261852741861,1.0
-118.2327285660599,-1341.740178367018,1.0
77.02079647831624,2158.058969080475,1.0
153.2284207143075,-2148.26470248274,1.0
-193.2083369465372,-3137.928039877551,1.0
-241.4899647740599,2360.022570208828,1.0
103.65771185719086,5647.466722884665,1.0
468.90202593695085,-414.4886130847016,1.0
51.51939826914986,-7683.891126084132,1.0
-497.65076335995764,-2443.351668146777,1.0
-255.82857573639876,4723.646820688583,1.0
96.53438779228759,-72.18042354940712,1.0
-264.9081148097855,-1927.5356962530973,1.0
-145.9293552660597,2370.323369072572,1.0
33.25366628774532,-1180.7647685303077,1.0
-294.45715996800436,-2572.9926775743133,1.0
-290.40178490772723,782.3995142741364,1.0
-196.03951967909074,727.1076550129696,1.0
-198.9392797082262,1053.021621344653,1.0
-63.58046103292486,552.6019442060992,1.0
-129.42775985725916,-1739.1506800423774,1.0
-282.34734791609276,-3702.8674311925324,1.0
-595.2095864458884,929.5134342487643,1.0
-165.42432183196638,2441.1212490086177,0.0
-288.1421757388197,-2281.0709329596993,1.0
-452.3590840062632,2687.783281576256,0.0
49.95272763829274,2682.8428928775,0.0
-114.8856296318288,-4515.0945484836075,0.0
-517.9987383789334,-2703.404073507289,0.0
-454.9454645474087,790.7251392801386,0.0
-418.53382191962885,505.4499447623907,0.0
-391.365170924871,3557.6367744087343,0.0
28.979513600785708,385.23822254652714,0.0
-342.9062492098787,-2923.5451502292935,0.0
-338.7717563251224,387.63450307529865,-1.0
-294.14590057566807,-500.4179736061101,-1.0
-401.71908083382425,1910.714179447803,-1.0
-53.798127632213436,3841.8661897602506,-1.0
81.54732948951164,-1906.595637402704,-1.0
-293.62783124900193,-3671.3845122020493,-1.0
-380.2742765980395,1304.6850176026855,-1.0
-129.51216091673564,2439.5333925052632,-1.0
-73.40660155975979,1325.586933465974,-1.0
37.23275086989929,-966.0856578653181,-1.0
-194.93002920692697,-3774.032449210376,-1.0
-437.50088744237064,-1405.0591450518289,-1.0
-371.67171040632184,2270.6634142350795,-1.0
-151.87528179926608,3813.4305987022753,-1.0
108.01780125964751,2319.641493011757,-1.0
139.91125167049222,-814.1368412154262,-1.0
5.607938621860285,-3643.650631870487,-1.0
-318.42172359803953,81.2015426809705,-1.0
15.822239720901507,-60.07480629676138,-1.0
-325.9785031826573,-1676.087269062317,-1.0
-195.01193250173174,4636.412594262867,-1.0
257.2334986250157,789.1769031146047,-1.0
-95.74176788890554,-1467.6544563161956,-1.0
72.61798479227127,1615.5071801112206,-1.0
107.4720654988314,-48.156840852129335,-1.0
66.56036006989461,2337.4059709106996,-1.0
401.4931836837752,996.7519103015527,-1.0
191.94128014410649,-4142.36541895881,-1.0
-119.57287312043809,-117.47352467821611,-1.0
177.16434472387164,2709.1120009212887,-1.0
221.20495910561294,2002.2919794686106,-1.0
429.0316429436891,-58.49568482977634,-1.0
213.8468164137562,-4288.517694558494,-1.0
-110.41883489473366,-2191.1978768157555,-1.0
-61.78285935661165,3472.7957192442773,-1.0
326.42238708704963,5062.789499794731,-1.0
575.0628783501313,-785.6677884866738,-1.0
227.59363223325283,-3623.313653422237,-1.0
119.28808134337783,-2485.253722428443,-1.0
-85.02518004655576,132.35070178810474,-1.0
135.93640936875386,4915.468877222067,-1.0
533.2891708495702,2141.1415942600543,0.0
405.2695306029666,-1534.1308284147185,0.0
340.3116276986964,-652.8336001610664,0.0
323.1499213023675,625.9752517765951,0.0
419.05273890230274,3641.976362906225,0.0
781.2722911223764,2472.0687151778584,0.0
730.0130157700964,-1045.4944935253434,1.0
649.7600660882259,-1290.5095997697936,1.0
567.680464097467,-1828.967114346448,1.0
419.69521523385765,306.9030750656102,1.0
606.2856471201374,3938.5600876099375,1.0
915.1247021991073,1639.1500369667037,1.0
812.4735035471613,-2556.508948361705,1.0
593.5427309875181,386.4128550240139,1.0
861.0801816891449,-1209.0499220314791,1.0
441.456951092448,-4861.403390041632,1.0
249.5667011569294,1682.9110838456259,1.0
653.14948753513,920.7763473589105,1.0
365.39069348781914,-5630.612031230742,1.0
-55.12236001359179,1901.3716253131483,1.0
604.5632712585848,5268.937643037047,1.0
607.6546486585648,-3267.133222352544,1.0
193.5922310326323,-1581.662748862213,1.0
408.6980892077545,316.037772864031,1.0
233.34646308410083,-2409.850385404652,1.0
105.56422466168897,-3282.200309251303,1.0
-179.51985840356974,10.529197554248526,1.0
106.88868711145915,5105.013273321286,1.0
462.63718647906353,-1335.9033925155547,1.0
-61.15392685591087,-3174.977496600105,1.0
63.2583685157515,1871.8951302747735,1.0
174.31081747088592,-3716.4727187833223,1.0
-404.23486033689005,-4552.509352260207,1.0
-398.34703784274643,-101.9311685266407,1.0
-417.0567306157709,1991.6072960003403,1.0
-147.82376056746307,3195.207740835996,1.0
-15.133160433456396,-2069.6084843709214,1.0
-408.15876798709724,-3262.383965864665,1.0
-425.5067940810477,-788.7342685692734,1.0
-507.3732538237973,2330.836057700897,1.0
-132.31210196506436,2365.757440335781,1.0
-209.78581859914766,-4807.911756085151,1.0
-737.0968968409156,-4377.48795283098,1.0
-760.4278203525141,-269.10269273890026,1.0
-770.9471888357025,2409.6805330426614,1.0
-457.31532144936546,2602.010468717552,1.0
-443.64160432768585,-228.97968767851034,1.0
-486.1185608740725,51.789132344721565,1.0
-437.12707549043967,-4459.634226247374,1.0
-1047.0937009291117,-5468.882000632949,1.0
-1125.0549840604724,4165.7820419342725,1.0
-523.0820789313061,5226.226109416735,1.0
-467.6506376604172,-1747.0736843093464,1.0
-742.8455965251162,-2455.1433878033563,0.0
-776.4818861341794,3309.1602957878035,0.0
-326.587991928542,1716.4234395908352,0.0
-560.573847364615,-4569.1957487377695,0.0
-901.3448206392013,-1185.9896330128722,-1.0
-709.758885134722,683.0871880051745,-1.0
-815.4196277824428,2557.974273969561,-1.0
-387.9925913540203,2264.4161167436914,-1.0
-530.5798665399216,-5372.623345423664,-1.0
-1063.8121722344708,973.5291222979736,-1.0
-408.1201292560895,6690.318713135962,-1.0
-222.24035564343558,-1760.4663770090738,-1.0
-629.56830690982,-2261.203095867878,-1.0
-506.6759526104661,-1124.049970672535,-1.0
-770.9619857939679,-3201.6205179932595,-1.0
-909.4061827970322,5490.731846805809,-1.0
-80.28559609388685,6754.799119639556,-1.0
-59.72340839315257,-1538.6177826837793,-1.0
-273.8275509592595,-3151.181509997522,-1.0
-456.108941203418,-1841.0864167830155,-1.0
-505.41688275462093,4607.129430198639,-1.0
123.41954616585463,349.73219998163495,-1.0
-461.4242457101345,-6566.195281093273,-1.0
-702.5388465115348,2022.9240580627024,-1.0
-206.96164873004182,7926.961265717091,-1.0
294.58961305474713,4838.910912392223,-1.0
401.72251438299645,-3790.263471533768,-1.0
-182.18571736926333,-4114.109155537866,-1.0
-115.789201296785,3204.161841861429,-1.0
220.86418466492796,2568.5482046771504,-1.0
207.3071818945691,665.7266996829755,-1.0
304.6056104516074,1128.8135136854053,-1.0
349.3000644517997,-2127.7110468260003,-1.0
36.96191100538272,-2430.849818346128,-1.0
43.524691827338756,3138.7982683524406,-1.0
431.78976209477423,5851.078384301734,-1.0
779.528890734271,921.950555692526,-1.0
547.7614574995814,-2793.4626763302904,-1.0
428.14062959165176,-1273.5810675311159,-1.0
387.5583373591767,-129.5685806711831,-1.0
411.8422631783251,5997.261059103772,-1.0
1141.950781200604,1988.673899762738,-1.0
661.9965500202479,-5464.507306700267,-1.0
454.57316317384857,-2006.2448890973938,-1.0
409.63201729191815,-620.2404162068547,-1.0
376.5534340441195,2494.9869826721824,-1.0
723.4751714687443,2329.369705723697,-1.0
669.5636744844549,1328.8123377249412,-1.0
890.625805230344,1795.6558746529681,-1.0
895.4383212986514,-2070.681282763304,0.0
630.1558510419803,-3926.011462973615,0.0
401.58731949736114,657.660653225631,0.0
712.8826529129392,820.1899002169912,0.0
504.7585933740427,-1557.9608343112395,0.0
516.9075453392762,887.9086932824739,1.0
616.4481800757247,-865.3419733006349,1.0
408.05661496229686,-1525.791683081516,1.0
424.5196138103404,132.937162484518,1.0
424.7787135829333,2785.7006711301697,1.0
774.931496233635,1411.372986225922,1.0
602.3146096791188,-2086.640476409866,1.0
512.4540431256405,1785.1846397489762,1.0
826.8720851360008,-1997.512271407209,1.0
261.1879819720516,-4027.884868484972,1.0
320.20647903631107,1082.1067882465886,1.0
397.30564909338136,-4257.654833765709,1.0
-215.36177510893776,1450.737997800355,1.0
579.793250141347,6623.499422973617,1.0
617.8048766735724,-5339.483608659897,1.0
-91.8576999658435,-4842.319693675359,1.0
8.69192468231995,2975.2120444191355,1.0
282.39272252138835,3024.6624462346927,1.0
389.16268827308886,-742.3261152134912,1.0
189.0158948888875,-3371.484163884528,1.0
-34.93460425757985,-688.4014501653355,1.0
102.42222367531485,-1438.3451502706168,1.0
-215.86331526520462,-820.0312445846503,1.0
-0.7290929893397333,6395.654574973933,1.0
588.642848003471,-847.5199676535835,1.0
-107.33820226480748,-9777.933708010096,1.0
-641.3185015209829,-3245.422218704437,1.0
-515.5782262919729,6788.9527831412015,1.0
212.66044498897736,4419.331149445205,1.0
40.32721005958865,-4752.898885036511,1.0
-385.20430858406235,-1647.2080706946344,1.0
-166.8742623660346,707.0102525612906,1.0
-296.2698455026166,-3732.8024465344956,1.0
-636.421599436524,-705.8961967449577,1.0
-385.0641720648837,3867.2322580230084,1.0
-149.9644041800434,-1407.975043021518,1.0
-562.1726425991133,-3231.8123342693534,1.0
-556.4924477083873,1627.1485411045337,1.0
-357.4944482834835,-1717.8796532976494,1.0
-772.5836628655852,-1781.120735971413,1.0
-581.5407273338369,2147.222179579713,1.0
-502.4856678708679,-1677.1638905269647,1.0
-792.5103272275978,-230.00005874963426,1.0
-531.4172592580403,559.6728496226651,1.0
-722.1093617506422,809.0477080957071,1.0
-429.6475561086592,2707.41037752572,0.0
-381.5455758732783,-1018.0321873182352,0.0
-557.7053114959497,-1274.070870953788,0.0
-541.810308139214,-409.3247037012152,0.0
-609.1940595272132,1959.0212708305626,0.0
-295.38601053495313,-203.40221263544208,0.0
-634.7799212666032,-3115.5642318016085,-1.0
-687.2912638849411,3044.063601901951,-1.0
-251.86869608963434,1436.6512875659755,-1.0
-506.5756230126419,-3925.144113050609,-1.0
-745.6105943815728,-816.5428357747578,-1.0
-609.2881344925347,2692.2359527872645,-1.0
-406.95559173866286,-269.74119196330867,-1.0
-643.2187429827227,1616.7535621703037,-1.0
-203.58497658025226,3281.922377417137,-1.0
-230.38738240025896,-5328.100245323467,-1.0
-873.8040191548293,-25.370542716029377,-1.0
-233.57873017274687,5270.312810588587,-1.0
-210.85402884997757,-402.38694636550326,-1.0
-284.19478120786334,-2586.460238527836,-1.0
-536.2035577453034,1180.894210450336,-1.0
-135.65069407195278,6440.222063465442,-1.0
273.90872742266765,-3215.7745884801197,-1.0
-540.1613576464642,-2951.017244281301,-1.0
-97.29824335829562,5484.841003446798,-1.0
149.7740258384656,-890.8745059086547,-1.0
-209.36089813432682,-2145.81028684381,-1.0
-120.14636788107782,2004.0857776623654,-1.0
42.732041055588525,3588.1830682403597,-1.0
331.2093705340949,1583.433817496795,-1.0
241.91138233657148,-4803.294453461073,-1.0
-272.99461617344605,-206.46735904919205,-1.0
215.93995737592286,4645.910040724262,-1.0
311.4120646345473,-2079.015225284171,-1.0
-45.578319238842596,-1298.5612815427423,-1.0
148.0666959727132,3705.4209034622527,-1.0
420.5247073387327,3803.034149626822,-1.0
626.4484435530394,-782.2744296399346,-1.0
322.122801382915,-3289.272919410986,-1.0
212.69246200056932,755.3523729732133,-1.0
417.13819540907707,3862.5840472145783,-1.0
698.5649611638073,1479.245396207631,-1.0
603.2117277246484,-4778.626728633042,-1.0
97.46391512094988,-1484.6509294433627,-1.0
416.4582361097441,4026.125382480899,-1.0
603.9081963635472,2158.96032267547,-1.0
688.0327662041898,2133.219805708185,-1.0
872.2448398112117,-2676.549854797497,-1.0
351.3509099160325,-1820.9480053817824,-1.0
643.1887086290636,-219.6545693121816,-1.0
323.7206724274695,-4762.326602371971,0.0
44.13804724740049,5577.19395462815,0.0
1025.2730870621758,8842.132074868483,0.0
1156.3853813205203,736.9242381925533,0.0
1117.9704153087234,531.0510782748624,1.0
1223.1860286153692,-1368.7305445157963,1.0
945.798490448027,-4163.775029961137,1.0
699.4268676413258,-1282.0956613745439,1.0
784.5243238425132,1861.353752547072,1.0
933.5656173804064,1937.649210067253,1.0
1028.2602407026156,-1729.8752007027015,1.0
715.9654883651524,-3096.2173676964367,1.0
638.7886196306235,413.9337865487878,1.0
768.0340106031854,-69.29334599647518,1.0
630.0722445866022,-1103.9132412601402,1.0
629.1733207556181,-909.9353049851507,1.0
515.6119415082021,2297.739018146328,1.0
918.2047529588126,946.5178416472618,1.0
634.6739434224683,-6323.866792820036,1.0
122.72873860031814,-1062.6659994086021,1.0
501.0017233240005,1543.3119971001092,1.0
316.8611763295803,-3987.6504081368844,1.0
-0.6028103010876293,968.2281232059986,1.0
438.6541036114686,3743.587482416734,1.0
470.3011709935017,-2799.03425915518,1.0
86.56499587536018,-5654.845138395998,1.0
-241.0189468833005,-20.09399394177285,1.0
84.03738251212053,3101.868968440179,1.0
149.16358619580387,-2105.6478084021182,1.0
-180.83099330062123,-2675.1179107548937,1.0
-187.33814657349376,289.22905495392956,1.0
-144.44901635376027,-3599.4707010939082,1.0
-640.1137506323503,-2065.571185906949,1.0
-404.27617403600834,4803.488424802634,1.0
-35.885364367522925,-1817.0003138380166,1.0
-632.8357270899096,-4540.700290468816,1.0
-607.0577637544775,2833.1446538222663,1.0
-276.45589001258577,1472.0467501146472,1.0
-421.88974550013154,-5276.00043285651,1.0
-940.1213234540182,-1860.1930736931577,1.0
-655.8824940316772,2579.4418311462205,1.0
-615.6546364834257,-747.5069913673942,1.0
-749.9110214625616,-580.3905116823425,1.0
-688.6616662217393,-1186.9407821618152,1.0
-899.2157038043629,-2538.8702427743856,1.0
-1008.0248735537953,-2391.17043522719,1.0
-1199.9998268390436,1447.7935450952727,1.0
-825.9076537265889,1589.3727087298312,1.0
-1000.0734354252202,-171.0004678783098,1.0
-847.417716335111,3551.238449268424,1.0
-553.3649419971218,-1801.3797035858152,1.0
-1074.012360704012,-2658.483137710359,0.0
-887.7741950551906,-760.8201825407177,0.0
-1169.7155477380104,-4113.398014532893,0.0
-1405.1964566667066,3040.2269145002992,-1.0
-787.2869375342209,8082.313323865461,-1.0
-388.5263400594504,-446.53904093751316,-1.0
-843.4568582768804,-6267.565905190468,-1.0
-1176.9202941589924,-2573.5357254797336,-1.0
-1167.1806191945598,3039.9655653859536,-1.0
-794.5245589284195,5044.048091841211,-1.0
-532.6923537418106,-371.26924649413377,-1.0
-841.2263301912717,-1409.1216475213005,-1.0
-709.9450550777892,2949.0814332453447,-1.0
-470.2628641043284,664.0723222834449,-1.0
-626.411732589826,-1986.8860099425096,-1.0
-720.1922531876498,749.7458007483601,-1.0
-532.1015864560259,-133.45050679300311,-1.0
-736.9789251298971,-674.6841445305936,-1.0
-616.9697647123112,2865.160849019808,-1.0
-376.57178700640816,4920.507756741023,-1.0
1.978424297055426,1307.6678217446342,-1.0
-212.0809112455645,-3295.314062247041,-1.0
-412.5374695658702,-206.1908982846137,-1.0
-238.0175603461439,128.70501968251483,-1.0
-396.34773005373154,720.1735290697216,-1.0
-147.42729535174294,4148.7089229565345,-1.0
125.51627291895511,5179.96369839403,-1.0
504.15772569876117,479.2227625239748,-1.0
185.79746251560664,-4848.128272109315,-1.0
-105.68588444417401,-3354.891724239562,-1.0
-236.21267540070312,4440.600088578747,-1.0
452.89496103358306,6306.657806711027,-1.0
557.0986292746575,-1573.6788510835045,-1.0
254.94269205761702,688.8025264037824,-1.0
643.74275166594,2113.305969885494,-1.0
520.7743841408337,-673.2107045578778,-1.0
559.0599166806542,2527.0160106787835,-1.0
838.6464535963642,-381.9480596053736,-1.0
511.0148629024425,-3221.449666709618,-1.0
433.4219247937608,2501.819890106107,-1.0
825.7175250591417,2749.9984980637473,-1.0
779.3428488738946,2030.1023865985062,-1.0
1081.0830803654085,-309.8986244316957,-1.0
740.3608572074122,-2293.7069035711074,-1.0
792.5588458209904,3350.6375578554744,-1.0
1161.8358656799564,300.22190383374164,-1.0
830.3236076841658,-3089.9757975635775,-1.0
773.1493685670314,922.953790798635,-1.0
946.4214995270172,136.79790685639546,-1.0
790.357108274963,-1929.0657894995175,-1.0
703.765286810968,1223.3284001669526,0.0
944.2389707331497,3823.4302904251044,0.0
