Second_Derivative,Label
7171.929544962222,0.0
6230.572373113985,0.0
1790.757804287382,0.0
-2346.3178932472792,1.0
-4707.549896634227,1.0
-2789.1725903200163,1.0
2345.637086242541,1.0
3735.3507349851006,1.0
-780.0014835083712,1.0
-3150.671742675765,1.0
2061.7991872101748,1.0
-20.714054262908576,1.0
-2616.1551339975276,1.0
713.7354280824875,1.0
1338.3503936847478,1.0
1250.5372838761418,1.0
-391.4790684102459,1.0
-3685.1909833969557,1.0
-1780.0432763459237,1.0
2621.8384388657378,1.0
-1165.1346937087553,1.0
-2560.867999146684,1.0
-95.69994573193654,1.0
-1004.1091881310713,1.0
476.7728053916203,1.0
-1919.5154143085206,1.0
-955.5553324089838,1.0
2848.3392311291,1.0
89.58355194186595,1.0
-887.0848657674321,1.0
-4319.082206523571,1.0
-2770.280452935597,1.0
4954.577985742237,1.0
2046.5487685202656,1.0
-2695.607071059405,1.0
441.2474830958299,1.0
-420.19741163484105,1.0
-5069.203147952307,1.0
-2003.611050067323,1.0
5054.546043295554,1.0
841.5182734727823,1.0
-6916.062671677341,1.0
746.0982048778305,1.0
6716.6041109664075,1.0
506.4394501135466,1.0
-3649.2867994227445,1.0
-1938.8080051206507,1.0
-848.4950599023623,1.0
1201.0933649101871,0.0
1091.8615034619615,0.0
-277.20688853980437,0.0
3481.6580732842453,0.0
-655.4068312504369,0.0
-4806.523955708573,0.0
-1730.3981858224433,-1.0
519.3906403741785,-1.0
2936.133191630069,-1.0
2037.7633722747514,-1.0
-1005.214074416057,-1.0
87.97715081226488,-1.0
498.90757116721807,-1.0
-1276.7238793067372,-1.0
2085.777313983832,-1.0
4545.673081595614,-1.0
-2355.4638371246247,-1.0
-3159.011217620985,-1.0
3170.7243536392834,-1.0
-668.9164086044307,-1.0
-3130.039086450832,-1.0
1394.9271384502567,-1.0
4874.349753963106,-1.0
3842.9542125047697,-1.0
-3091.6650090492094,-1.0
-4593.562207843963,-1.0
4117.384935255431,-1.0
6521.320221164411,-1.0
-842.1475330869666,-1.0
-3213.8545693709584,-1.0
-1657.4030517796753,-1.0
-1269.8557979003103,-1.0
6910.326217197919,-1.0
3897.0825380119177,-1.0
-9406.557825365362,-1.0
-77.98112008709222,-1.0
5150.5730842022895,-1.0
-164.1698250023669,-1.0
2364.4267208265906,-1.0
-495.1018493346651,-1.0
-2745.2704196868176,-1.0
2465.0975198448245,-1.0
2975.81000345138,-1.0
-1799.9735910767495,-1.0
-2617.0160728425144,-1.0
2118.6759312531376,-1.0
2627.522096430424,-1.0
-2654.6528674341216,-1.0
-1413.2810632459673,-1.0
3083.3900544360745,-1.0
3613.529589822224,0.0
-1404.8203035939923,0.0
-3581.003090624515,0.0
1788.603320503748,0.0
2455.853626341978,0.0
-1147.349616456032,1.0
-535.4955521302709,1.0
350.14131717602504,1.0
335.2582224977414,1.0
-2985.3766278197922,1.0
-4586.077995236514,1.0
3844.6717438840246,1.0
4642.799874343224,1.0
-3338.632185475668,1.0
-4758.337964445044,1.0
-185.41786725424527,1.0
3316.2811394712894,1.0
1644.517750436808,1.0
-219.85897326720396,1.0
-3938.222187846849,1.0
-3191.1444469053677,1.0
4738.421665060478,1.0
-271.42205886173485,1.0
-4014.8018075334153,1.0
2200.980681842513,1.0
-2124.5707847592757,1.0
-3336.8548825247326,1.0
2309.513519004763,1.0
-636.9058109553972,1.0
-710.8504147273804,1.0
-2240.3299755523317,1.0
-2349.1432979807228,1.0
2398.7449153499474,1.0
-1604.6656219878187,1.0
-1930.1822151110005,1.0
-411.9479474945433,1.0
1738.7296727953735,1.0
4964.889171678439,1.0
-3999.515520403106,1.0
-7962.68117493827,1.0
3392.525085771208,1.0
2126.5050737650645,1.0
-2161.410887081024,1.0
3935.200721988831,1.0
-1698.84782184297,1.0
-7066.246109617278,1.0
2551.509784764058,1.0
5159.408184854732,1.0
-4717.383262594853,1.0
-3438.6376812957888,1.0
3453.657179833679,0.0
2191.0474339392867,0.0
226.51146448954205,0.0
-1112.1073184573852,0.0
141.7773719114116,0.0
-717.9495699908721,-1.0
-4179.553561146046,-1.0
1211.5686135680908,-1.0
5428.068972698549,-1.0
2667.753110913239,-1.0
-2117.738264287449,-1.0
-4578.805960512038,-1.0
-65.59160957893255,-1.0
1080.4769721900593,-1.0
2616.48385665021,-1.0
6146.620799773967,-1.0
-2517.6068380161073,-1.0
-5622.722333190569,-1.0
4478.991139958914,-1.0
3522.439439981344,-1.0
-1448.8761273801374,-1.0
252.41819553871255,-1.0
1823.9916296417673,-1.0
3152.0263099981057,-1.0
-2132.8994716225016,-1.0
-3975.3292518036956,-1.0
1398.6082261747697,-1.0
2248.2341874036515,-1.0
2093.997411272802,-1.0
2777.7387582038577,-1.0
-2188.5818323030903,-1.0
-1374.8146420120574,-1.0
6772.639441678769,-1.0
-1853.7953071934635,-1.0
-6671.0886139697795,-1.0
4472.167977779032,-1.0
5051.489151928623,-1.0
-3243.043696705314,-1.0
126.3028557628113,-1.0
7643.461146405156,-1.0
199.35393993393336,-1.0
-9228.565224374432,-1.0
-294.33756306700434,-1.0
8031.163299997459,-1.0
543.342552921149,-1.0
-3894.7636082006475,-1.0
-931.0679560560093,-1.0
2041.061318785401,-1.0
1323.6357375268103,-1.0
-521.2500686845324,-1.0
20.633610055251665,0.0
-1176.8712452808177,0.0
-4139.37449498812,0.0
-3283.9150946333325,0.0
-3267.1500639556843,0.0
1458.1649862559862,0.0
5883.031155165141,0.0
-2237.601569042121,0.0
-2865.5076054275164,0.0
1672.4633330622073,0.0
-1767.8157548967765,0.0
410.5898550824302,0.0
4156.132982771347,0.0
-1023.7310557482737,1.0
-3919.6454156136197,1.0
-2094.692254495336,1.0
3813.5534309802856,1.0
3127.604884357424,1.0
-3507.839678759734,1.0
881.5860881626427,1.0
-36.89353982352509,1.0
-4614.811843391177,1.0
2917.19701698447,1.0
2956.1720288557854,1.0
-3112.3552846344433,1.0
-2573.51026997212,1.0
507.2595923782833,1.0
1100.0531697501235,1.0
-1700.3326758809103,1.0
3331.31555068355,1.0
2547.165918550806,1.0
-3085.059973019875,1.0
-3934.221085210288,1.0
-2422.8643535144734,1.0
4831.984212048174,1.0
1502.987604735327,1.0
-2386.740381321805,1.0
-2209.649345408153,1.0
1377.3272724570847,1.0
5313.643481390316,0.0
-5630.467819915549,1.0
-5183.020386181579,1.0
6087.9679442854285,0.0
6117.170193599233,0.0
-1557.581074784469,0.0
-5352.430564776937,1.0
-2398.9880193031686,0.0
2074.502750173267,0.0
3488.738136072808,0.0
-1301.4759921245668,0.0
-3309.0191142198105,0.0
-1325.2697453515657,0.0
1222.6289401302465,0.0
3021.0777498477964,0.0
-22.86151809560124,0.0
-1308.573462106241,0.0
318.56585030123256,0.0
1746.3349840551919,0.0
-155.8243662323482,0.0
-2866.1490689473912,0.0
1787.7556828976021,0.0
2016.6169455848667,0.0
-3621.0824466238128,0.0
875.1848012383787,0.0
3557.4606288584177,-1.0
-4488.440549932433,0.0
-1298.858026632507,-1.0
4595.693244481483,-1.0
1447.4630190350824,-1.0
142.55272484452087,-1.0
-3143.805749490449,-1.0
-425.5588824175088,-1.0
5153.747080046205,-1.0
-2055.0987232335237,-1.0
-6075.001183637485,-1.0
866.5792832543792,-1.0
4116.8955730026855,-1.0
1402.403704011037,-1.0
-1259.5179215426197,-1.0
-784.5642871661144,-1.0
2908.4305217158762,-1.0
1078.525169693716,-1.0
-2722.5362314163626,-1.0
-736.0898728436504,-1.0
706.1930567732179,-1.0
1069.9056606440113,-1.0
289.6468953123501,-1.0
-617.930312532019,-1.0
1932.9437524748694,-1.0
-1724.1774093216345,-1.0
-4611.313177906661,0.0
6056.300849051024,-1.0
4928.764388205698,-1.0
-3757.008500980248,0.0
-140.74713217533554,0.0
-350.05649313755646,0.0
-3396.0379595421873,0.0
-750.9726672441741,0.0
2253.206508212771,0.0
-151.50709940950293,0.0
934.5869612449947,0.0
1435.3650108255272,0.0
-4476.5945179881255,0.0
-360.75090831471766,0.0
2173.6761535594587,0.0
-4109.352566931454,0.0
542.2572964836248,0.0
5536.937541353795,0.0
-695.0519657094061,0.0
-1803.073777079302,0.0
-1588.1265649314114,0.0
2542.140319349814,0.0
582.8304453481911,0.0
-6180.445252056508,0.0
2852.6152839255565,0.0
3473.0300385831224,0.0
-1687.8790051633732,0.0
-472.22480953530675,0.0
-2124.8127482770246,0.0
-1882.016864944775,0.0
6407.39456994823,0.0
-570.2636359795436,0.0
-5095.507770709855,0.0
7477.266191044016,0.0
-2360.374516349271,0.0
-6484.021505595904,0.0
4596.380983096255,0.0
-939.9499676015903,0.0
-2180.6555939698655,0.0
2972.1633300594876,0.0
1453.6792031411153,0.0
-202.46285265597476,0.0
-1750.3120258833173,0.0
-331.4559231199107,0.0
2481.047790674659,0.0
1388.2104594103473,0.0
-2442.0664665473846,0.0
-2543.2738817685367,0.0
-806.7470486045438,0.0
2954.112315862757,0.0
3001.061982568782,0.0
-2194.8370105505655,0.0
1062.1398670709993,0.0
218.28125575347147,0.0
-3408.893109588401,0.0
300.62216806130596,0.0
-1294.525454687042,0.0
3203.048045684897,0.0
2410.5443498980376,0.0
-4195.309924539548,0.0
1116.1392845605915,0.0
-49.06597747430533,0.0
1563.4725295375513,0.0
-1570.2525254942166,0.0
-4932.017297969892,0.0
2663.698272243067,0.0
-361.85178084518975,0.0
-459.53388487033357,0.0
6624.382742162011,0.0
3235.386252653897,0.0
-6304.422288574842,0.0
-3707.1680734006172,0.0
852.9704746641673,0.0
-544.3384082872969,0.0
3568.3935823063043,0.0
4311.040162038598,0.0
-3853.8158168142113,0.0
-4175.5787711144385,0.0
3972.5555235893244,0.0
-508.17196516245804,0.0
-7738.448549624879,0.0
4039.3623296437945,0.0
10126.828625410544,0.0
-4071.6392991895477,0.0
-6851.773787459324,0.0
1579.1781411591824,0.0
3577.031259825183,0.0
1564.7836139203296,0.0
-3454.2884661785183,0.0
-378.207616196456,0.0
4876.41534432746,0.0
-2397.674706071325,0.0
-4502.625210898548,0.0
121.73412700604581,0.0
70.97851598446778,0.0
2259.781713126526,0.0
4119.112758484839,0.0
-3430.6482087512427,0.0
-3622.386324357636,0.0
5584.435678802769,0.0
-975.620413115397,0.0
-2728.232152591666,0.0
5713.519283871339,0.0
-2860.879017587682,0.0
-5208.983587238609,0.0
1999.3845488577094,0.0
11.072374375592517,0.0
-1180.433896727558,0.0
3026.5240064636882,0.0
5316.32684497151,0.0
-3715.6296691532807,0.0
-3257.2035733896223,0.0
4270.786580849189,0.0
3096.1246678903844,0.0
1923.6352757398681,0.0
-3346.95769490009,0.0
-565.1629487472906,0.0
1663.02253588804,0.0
-738.3150137708958,1.0
251.3940853656095,1.0
-4470.917213457327,1.0
-2852.3863873971404,1.0
3327.471230867147,1.0
4452.665704541709,1.0
1845.9645118880428,1.0
-5335.484712166821,1.0
-3930.558547494343,1.0
7567.574504075669,1.0
568.9902958759075,1.0
-6293.831494806095,1.0
-117.13791791183063,1.0
1789.6110722510007,1.0
-414.0626936082254,1.0
-3692.8331010833454,1.0
3594.670479742939,1.0
5840.980196831848,1.0
-1617.9048795743483,1.0
-6368.950209219656,1.0
-3565.2970262793924,1.0
1938.9203031442462,1.0
620.8187298381129,1.0
-413.54937863662553,1.0
1493.885256991211,1.0
1706.3243608602716,1.0
-4107.213450500596,1.0
-1587.9846899148283,1.0
6747.810850919394,1.0
482.41131023117396,1.0
-6254.0897385399985,1.0
-1042.1800386915038,1.0
4000.3487979159654,1.0
-2383.727584354784,1.0
-3210.48070538171,1.0
3546.4379781541793,1.0
2072.4674583812043,1.0
-1155.0185692993896,1.0
-2788.303984801706,1.0
-2134.6344360355756,0.0
-62.301060975056316,0.0
2482.2101361334976,0.0
3817.442336186074,0.0
-225.77037867916715,0.0
-2846.394374786063,0.0
1059.1734049267518,0.0
-929.066016580603,0.0
-2443.3705257615757,0.0
2591.3561676057748,0.0
73.40988594506871,0.0
-973.8858395014535,-1.0
365.41411385254605,-1.0
966.0422465350101,-1.0
-787.1878071528195,-1.0
-618.8825867624156,-1.0
3634.561616860728,-1.0
-1033.0270823669748,-1.0
-1560.3967426923614,-1.0
2582.508716214018,-1.0
1836.106404014848,-1.0
-1650.1026042749204,-1.0
-2868.6227264528925,-1.0
276.8044651888715,-1.0
2511.029019245603,-1.0
2059.953895165605,-1.0
-1954.7712122046269,-1.0
-1011.0381163272594,-1.0
3141.14828557583,-1.0
-1301.087667825947,-1.0
-2584.6240080076927,-1.0
1572.9244642999902,-1.0
3033.6108339178927,-1.0
2610.3680254076944,-1.0
-4624.417455575091,-1.0
-4915.120551639695,-1.0
6569.632123197618,-1.0
8107.228923189726,-1.0
-2621.783809665213,-1.0
-7652.015940901581,-1.0
10.19265014931807,-1.0
5302.305247682262,-1.0
953.6337081780141,-1.0
-3054.462171348736,-1.0
-2950.514300102102,-1.0
3185.545793902155,-1.0
6225.054147797009,-1.0
-2823.8381199277233,-1.0
-3468.8423054049163,0.0
-142.81000658614437,0.0
-895.7242934387923,0.0
2079.7006202498,0.0
949.9101693835028,0.0
-889.4870052548556,0.0
-3622.696685955266,0.0
898.6375599618884,0.0
4164.252566725694,0.0
-2928.8745053454772,0.0
-2416.6757459196706,0.0
-1192.049667014202,0.0
378.66939516395655,0.0
1740.1282709513448,0.0
699.2985028185257,0.0
2980.129692451648,0.0
-1878.9279172207684,0.0
-5338.951093870857,0.0
1428.8879347603956,0.0
3146.673862634835,0.0
1431.9236416742706,0.0
-203.2528239408441,0.0
-1491.419995873459,0.0
-496.48893674453615,0.0
-3174.8017211936976,1.0
1661.2011220721577,0.0
3311.8149434913385,0.0
-5177.815699950641,1.0
-3114.6945784081363,0.0
4444.390830188282,0.0
5397.75853510595,0.0
-3831.7713697328386,0.0
-5148.996253046171,1.0
5904.154806104258,0.0
-96.02691106442148,0.0
-4601.987346882224,1.0
4212.433197130093,0.0
1926.314856222004,0.0
-1481.3461042236163,0.0
-1852.7250870644652,0.0
-1145.5027786671544,0.0
182.29361620075235,0.0
-3162.706282265159,0.0
1697.3510627692563,0.0
7505.057308176568,0.0
-2858.7066160969985,0.0
-5450.465461443719,0.0
2958.932727398243,0.0
3568.1528728647445,0.0
384.915880721303,0.0
-4745.181715991823,0.0
-2963.7457451587707,0.0
1269.931547142093,0.0
1121.9269070874957,0.0
1835.9845166075027,0.0
411.49198474962975,0.0
-151.99686882615086,0.0
-1657.1878284987135,0.0
-681.915691007366,0.0
1320.524903765569,0.0
66.73145457931952,0.0
486.04463481708456,0.0
-2559.6069898601295,0.0
66.33164300896064,0.0
3708.7787463280256,0.0
-3996.66961256634,0.0
-1838.5869268091833,0.0
7829.513672145666,0.0
1842.8077342406752,0.0
-7027.478482713804,0.0
24.426390672623256,0.0
4545.006587949871,0.0
-2149.001507051989,0.0
-1165.2843559047817,0.0
721.8336354195286,0.0
347.2417421942264,0.0
1557.2251164346567,0.0
-3288.1954773815733,0.0
-1150.521669031353,0.0
3476.1201381892533,0.0
2273.934575763597,0.0
471.19241153399423,0.0
-4600.685721831018,0.0
-1173.0683582331085,0.0
4553.104242222633,0.0
1164.5590561020833,0.0
-4747.671327274987,0.0
-3793.152852342286,0.0
5543.405261134883,0.0
4716.687087989087,0.0
-2640.055551326476,0.0
-3183.9860098941663,0.0
-1431.033618149323,0.0
4248.262404595672,0.0
2905.439064007619,0.0
-3836.43395599574,0.0
-1281.2855690723304,0.0
-1007.137797478109,0.0
3345.881087308366,0.0
2671.0136587931265,0.0
-5677.443561375736,0.0
185.7327217167193,0.0
1978.8227141413047,0.0
-958.1388539241858,0.0
1761.9198040288757,0.0
760.2024372962958,0.0
-2264.8786113855563,0.0
1910.8397427630184,0.0
4592.797057514812,0.0
-1213.5921742465987,0.0
-1565.937914274531,0.0
1061.76992193516,0.0
-433.48832778835595,1.0
146.18804755708697,1.0
-379.910580614428,1.0
-3164.27770572467,1.0
1450.7778033870193,1.0
2022.164468602147,1.0
-2753.144204947332,1.0
1549.9350245822075,1.0
-1090.1265050117293,1.0
-1230.6645831196074,1.0
5243.00778900801,1.0
-1709.7127170353199,1.0
-5682.492449707575,1.0
417.5157301124362,1.0
3142.9355434266686,1.0
-1715.6261852741861,1.0
-1341.740178367018,1.0
2158.058969080475,1.0
-2148.26470248274,1.0
-3137.928039877551,1.0
2360.022570208828,1.0
5647.466722884665,1.0
-414.4886130847016,1.0
-7683.891126084132,1.0
-2443.351668146777,1.0
4723.646820688583,1.0
-72.18042354940712,1.0
-1927.5356962530973,1.0
2370.323369072572,1.0
-1180.7647685303077,1.0
-2572.9926775743133,1.0
782.3995142741364,1.0
727.1076550129696,1.0
1053.021621344653,1.0
552.6019442060992,1.0
-1739.1506800423774,1.0
-3702.8674311925324,1.0
929.5134342487643,1.0
2441.1212490086177,0.0
-2281.0709329596993,1.0
2687.783281576256,0.0
2682.8428928775,0.0
-4515.0945484836075,0.0
-2703.404073507289,0.0
790.7251392801386,0.0
505.4499447623907,0.0
3557.6367744087343,0.0
385.23822254652714,0.0
-2923.5451502292935,0.0
387.63450307529865,-1.0
-500.4179736061101,-1.0
1910.714179447803,-1.0
3841.8661897602506,-1.0
-1906.595637402704,-1.0
-3671.3845122020493,-1.0
1304.6850176026855,-1.0
2439.5333925052632,-1.0
1325.586933465974,-1.0
-966.0856578653181,-1.0
-3774.032449210376,-1.0
-1405.0591450518289,-1.0
2270.6634142350795,-1.0
3813.4305987022753,-1.0
2319.641493011757,-1.0
-814.1368412154262,-1.0
-3643.650631870487,-1.0
81.2015426809705,-1.0
-60.07480629676138,-1.0
-1676.087269062317,-1.0
4636.412594262867,-1.0
789.1769031146047,-1.0
-1467.6544563161956,-1.0
1615.5071801112206,-1.0
-48.156840852129335,-1.0
2337.4059709106996,-1.0
996.7519103015527,-1.0
-4142.36541895881,-1.0
-117.47352467821611,-1.0
2709.1120009212887,-1.0
2002.2919794686106,-1.0
-58.49568482977634,-1.0
-4288.517694558494,-1.0
-2191.1978768157555,-1.0
3472.7957192442773,-1.0
5062.789499794731,-1.0
-785.6677884866738,-1.0
-3623.313653422237,-1.0
-2485.253722428443,-1.0
132.35070178810474,-1.0
4915.468877222067,-1.0
2141.1415942600543,0.0
-1534.1308284147185,0.0
-652.8336001610664,0.0
625.9752517765951,0.0
3641.976362906225,0.0
2472.0687151778584,0.0
-1045.4944935253434,1.0
-1290.5095997697936,1.0
-1828.967114346448,1.0
306.9030750656102,1.0
3938.5600876099375,1.0
1639.1500369667037,1.0
-2556.508948361705,1.0
386.4128550240139,1.0
-1209.0499220314791,1.0
-4861.403390041632,1.0
1682.9110838456259,1.0
920.7763473589105,1.0
-5630.612031230742,1.0
1901.3716253131483,1.0
5268.937643037047,1.0
-3267.133222352544,1.0
-1581.662748862213,1.0
316.037772864031,1.0
-2409.850385404652,1.0
-3282.200309251303,1.0
10.529197554248526,1.0
5105.013273321286,1.0
-1335.9033925155547,1.0
-3174.977496600105,1.0
1871.8951302747735,1.0
-3716.4727187833223,1.0
-4552.509352260207,1.0
-101.9311685266407,1.0
1991.6072960003403,1.0
3195.207740835996,1.0
-2069.6084843709214,1.0
-3262.383965864665,1.0
-788.7342685692734,1.0
2330.836057700897,1.0
2365.757440335781,1.0
-4807.911756085151,1.0
-4377.48795283098,1.0
-269.10269273890026,1.0
2409.6805330426614,1.0
2602.010468717552,1.0
-228.97968767851034,1.0
51.789132344721565,1.0
-4459.634226247374,1.0
-5468.882000632949,1.0
4165.7820419342725,1.0
5226.226109416735,1.0
-1747.0736843093464,1.0
-2455.1433878033563,0.0
3309.1602957878035,0.0
1716.4234395908352,0.0
-4569.1957487377695,0.0
-1185.9896330128722,-1.0
683.0871880051745,-1.0
2557.974273969561,-1.0
2264.4161167436914,-1.0
-5372.623345423664,-1.0
973.5291222979736,-1.0
6690.318713135962,-1.0
-1760.4663770090738,-1.0
-2261.203095867878,-1.0
-1124.049970672535,-1.0
-3201.6205179932595,-1.0
5490.731846805809,-1.0
6754.799119639556,-1.0
-1538.6177826837793,-1.0
-3151.181509997522,-1.0
-1841.0864167830155,-1.0
4607.129430198639,-1.0
349.73219998163495,-1.0
-6566.195281093273,-1.0
2022.9240580627024,-1.0
7926.961265717091,-1.0
4838.910912392223,-1.0
-3790.263471533768,-1.0
-4114.109155537866,-1.0
3204.161841861429,-1.0
2568.5482046771504,-1.0
665.7266996829755,-1.0
1128.8135136854053,-1.0
-2127.7110468260003,-1.0
-2430.849818346128,-1.0
3138.7982683524406,-1.0
5851.078384301734,-1.0
921.950555692526,-1.0
-2793.4626763302904,-1.0
-1273.5810675311159,-1.0
-129.5685806711831,-1.0
5997.261059103772,-1.0
1988.673899762738,-1.0
-5464.507306700267,-1.0
-2006.2448890973938,-1.0
-620.2404162068547,-1.0
2494.9869826721824,-1.0
2329.369705723697,-1.0
1328.8123377249412,-1.0
1795.6558746529681,-1.0
-2070.681282763304,0.0
-3926.011462973615,0.0
657.660653225631,0.0
820.1899002169912,0.0
-1557.9608343112395,0.0
887.9086932824739,1.0
-865.3419733006349,1.0
-1525.791683081516,1.0
132.937162484518,1.0
2785.7006711301697,1.0
1411.372986225922,1.0
-2086.640476409866,1.0
1785.1846397489762,1.0
-1997.512271407209,1.0
-4027.884868484972,1.0
1082.1067882465886,1.0
-4257.654833765709,1.0
1450.737997800355,1.0
6623.499422973617,1.0
-5339.483608659897,1.0
-4842.319693675359,1.0
2975.2120444191355,1.0
3024.6624462346927,1.0
-742.3261152134912,1.0
-3371.484163884528,1.0
-688.4014501653355,1.0
-1438.3451502706168,1.0
-820.0312445846503,1.0
6395.654574973933,1.0
-847.5199676535835,1.0
-9777.933708010096,1.0
-3245.422218704437,1.0
6788.9527831412015,1.0
4419.331149445205,1.0
-4752.898885036511,1.0
-1647.2080706946344,1.0
707.0102525612906,1.0
-3732.8024465344956,1.0
-705.8961967449577,1.0
3867.2322580230084,1.0
-1407.975043021518,1.0
-3231.8123342693534,1.0
1627.1485411045337,1.0
-1717.8796532976494,1.0
-1781.120735971413,1.0
2147.222179579713,1.0
-1677.1638905269647,1.0
-230.00005874963426,1.0
559.6728496226651,1.0
809.0477080957071,1.0
2707.41037752572,0.0
-1018.0321873182352,0.0
-1274.070870953788,0.0
-409.3247037012152,0.0
1959.0212708305626,0.0
-203.40221263544208,0.0
-3115.5642318016085,-1.0
3044.063601901951,-1.0
1436.6512875659755,-1.0
-3925.144113050609,-1.0
-816.5428357747578,-1.0
2692.2359527872645,-1.0
-269.74119196330867,-1.0
1616.7535621703037,-1.0
3281.922377417137,-1.0
-5328.100245323467,-1.0
-25.370542716029377,-1.0
5270.312810588587,-1.0
-402.38694636550326,-1.0
-2586.460238527836,-1.0
1180.894210450336,-1.0
6440.222063465442,-1.0
-3215.7745884801197,-1.0
-2951.017244281301,-1.0
5484.841003446798,-1.0
-890.8745059086547,-1.0
-2145.81028684381,-1.0
2004.0857776623654,-1.0
3588.1830682403597,-1.0
1583.433817496795,-1.0
-4803.294453461073,-1.0
-206.46735904919205,-1.0
4645.910040724262,-1.0
-2079.015225284171,-1.0
-1298.5612815427423,-1.0
3705.4209034622527,-1.0
3803.034149626822,-1.0
-782.2744296399346,-1.0
-3289.272919410986,-1.0
755.3523729732133,-1.0
3862.5840472145783,-1.0
1479.245396207631,-1.0
-4778.626728633042,-1.0
-1484.6509294433627,-1.0
4026.125382480899,-1.0
2158.96032267547,-1.0
2133.219805708185,-1.0
-2676.549854797497,-1.0
-1820.9480053817824,-1.0
-219.6545693121816,-1.0
-4762.326602371971,0.0
5577.19395462815,0.0
8842.132074868483,0.0
736.9242381925533,0.0
531.0510782748624,1.0
-1368.7305445157963,1.0
-4163.775029961137,1.0
-1282.0956613745439,1.0
1861.353752547072,1.0
1937.649210067253,1.0
-1729.8752007027015,1.0
-3096.2173676964367,1.0
413.9337865487878,1.0
-69.29334599647518,1.0
-1103.9132412601402,1.0
-909.9353049851507,1.0
2297.739018146328,1.0
946.5178416472618,1.0
-6323.866792820036,1.0
-1062.6659994086021,1.0
1543.3119971001092,1.0
-3987.6504081368844,1.0
968.2281232059986,1.0
3743.587482416734,1.0
-2799.03425915518,1.0
-5654.845138395998,1.0
-20.09399394177285,1.0
3101.868968440179,1.0
-2105.6478084021182,1.0
-2675.1179107548937,1.0
289.22905495392956,1.0
-3599.4707010939082,1.0
-2065.571185906949,1.0
4803.488424802634,1.0
-1817.0003138380166,1.0
-4540.700290468816,1.0
2833.1446538222663,1.0
1472.0467501146472,1.0
-5276.00043285651,1.0
-1860.1930736931577,1.0
2579.4418311462205,1.0
-747.5069913673942,1.0
-580.3905116823425,1.0
-1186.9407821618152,1.0
-2538.8702427743856,1.0
-2391.17043522719,1.0
1447.7935450952727,1.0
1589.3727087298312,1.0
-171.0004678783098,1.0
3551.238449268424,1.0
-1801.3797035858152,1.0
-2658.483137710359,0.0
-760.8201825407177,0.0
-4113.398014532893,0.0
3040.2269145002992,-1.0
8082.313323865461,-1.0
-446.53904093751316,-1.0
-6267.565905190468,-1.0
-2573.5357254797336,-1.0
3039.9655653859536,-1.0
5044.048091841211,-1.0
-371.26924649413377,-1.0
-1409.1216475213005,-1.0
2949.0814332453447,-1.0
664.0723222834449,-1.0
-1986.8860099425096,-1.0
749.7458007483601,-1.0
-133.45050679300311,-1.0
-674.6841445305936,-1.0
2865.160849019808,-1.0
4920.507756741023,-1.0
1307.6678217446342,-1.0
-3295.314062247041,-1.0
-206.1908982846137,-1.0
128.70501968251483,-1.0
720.1735290697216,-1.0
4148.7089229565345,-1.0
5179.96369839403,-1.0
479.2227625239748,-1.0
-4848.128272109315,-1.0
-3354.891724239562,-1.0
4440.600088578747,-1.0
6306.657806711027,-1.0
-1573.6788510835045,-1.0
688.8025264037824,-1.0
2113.305969885494,-1.0
-673.2107045578778,-1.0
2527.0160106787835,-1.0
-381.9480596053736,-1.0
-3221.449666709618,-1.0
2501.819890106107,-1.0
2749.9984980637473,-1.0
2030.1023865985062,-1.0
-309.8986244316957,-1.0
-2293.7069035711074,-1.0
3350.6375578554744,-1.0
300.22190383374164,-1.0
-3089.9757975635775,-1.0
922.953790798635,-1.0
136.79790685639546,-1.0
-1929.0657894995175,-1.0
1223.3284001669526,0.0
3823.4302904251044,0.0
